Country,CustomerName,DealCategory,Order Year,Products,SalesCategory,OrderDate,Sales (bin),Ordernumber,Sales,Addressline1,Addressline2,City,Contactfirstname,Contactlastname,Customer,CustomerGroup,CustomerName (copy),Date,DealSize,Month,Month ,Msrp,Order Quarter,Orderlinenumber,OrderQuantity,Phone,Postalcode,Productcode,Quarter,Quarter (Sheet11),State,Status,Territory,UnitPrice,Year,Year (Sheet11),ZeroIfNull-OrderQuantity
Finland,"Oulu Toy Supplies, Inc.",Medium,2005,Ships,Ships,1/31/2005,$0.00M,10373,$0.00M,Torikatu 38,,Oulu,Pirkko,Koskitalo,"Oulu Toy Supplies, Inc.",1,"Oulu Toy Supplies, Inc.",1/31/2005,Medium,January,1,99,Q1,8,37,981-443655,90110,S700_3962,1,Q1,,Shipped,EMEA,100,2005,2005,37
Finland,"Oulu Toy Supplies, Inc.",Medium,2005,Ships,Ships,1/31/2005,$0.00M,10373,$0.00M,Torikatu 38,,Oulu,Pirkko,Koskitalo,"Oulu Toy Supplies, Inc.",1,"Oulu Toy Supplies, Inc.",1/31/2005,Medium,January,1,66,Q1,14,44,981-443655,90110,S700_1138,1,Q1,,Shipped,EMEA,100,2005,2005,44
France,Alpha Cognac,Medium,2005,Ships,Ships,3/28/2005,$0.00M,10397,$0.00M,1 rue Alsace-Lorraine,,Toulouse,Annette,Roulet,Alpha Cognac,1,Alpha Cognac,3/28/2005,Medium,March,3,99,Q1,2,36,61.77.6555,31000,S700_3962,1,Q1,,Shipped,EMEA,100,2005,2005,36
France,Alpha Cognac,Medium,2005,Ships,Ships,3/28/2005,$0.01M,10397,$0.01M,1 rue Alsace-Lorraine,,Toulouse,Annette,Roulet,Alpha Cognac,1,Alpha Cognac,3/28/2005,Medium,March,3,100,Q1,3,48,61.77.6555,31000,S700_3505,1,Q1,,Shipped,EMEA,100,2005,2005,48
France,Reims Collectables,Medium,2005,Ships,Ships,3/30/2005,$0.00M,10398,$0.00M,59 rue de l'Abbaye,,Reims,Paul,Henriot,Reims Collectables,1,Reims Collectables,3/30/2005,Medium,March,3,90,Q1,7,36,26.47.1555,51100,S700_2047,1,Q1,,Shipped,EMEA,100,2005,2005,36
Spain,Euro Shopping Channel,Medium,2005,Trains,Trains,2/22/2005,$0.00M,10383,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,2/22/2005,Medium,February,2,100,Q1,12,26,(91) 555 94 44,28034,S18_3259,1,Q1,,Shipped,EMEA,100,2005,2005,26
Spain,Euro Shopping Channel,Medium,2005,Trucks&Buses,Trucks&Buses,2/22/2005,$0.00M,10383,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,2/22/2005,Medium,February,2,115,Q1,13,29,(91) 555 94 44,28034,S50_1392,1,Q1,,Shipped,EMEA,100,2005,2005,29
France,Lyon Souveniers,Medium,2005,Trucks&Buses,Trucks&Buses,3/17/2005,$0.01M,10395,$0.01M,27 rue du Colonel Pierre Avia,,Paris,Daniel,Da Cunha,Lyon Souveniers,1,Lyon Souveniers,3/17/2005,Medium,March,3,115,Q1,4,46,+33 1 46 62 7555,75508,S50_1392,1,Q1,,Shipped,EMEA,100,2005,2005,46
Finland,"Oulu Toy Supplies, Inc.",Medium,2005,Vintage Cars,Vintage Cars,1/31/2005,$0.00M,10373,$0.00M,Torikatu 38,,Oulu,Pirkko,Koskitalo,"Oulu Toy Supplies, Inc.",1,"Oulu Toy Supplies, Inc.",1/31/2005,Medium,January,1,105,Q1,6,50,981-443655,90110,S18_3856,1,Q1,,Shipped,EMEA,60.49,2005,2005,50
Finland,"Oulu Toy Supplies, Inc.",Medium,2005,Vintage Cars,Vintage Cars,1/31/2005,$0.00M,10373,$0.00M,Torikatu 38,,Oulu,Pirkko,Koskitalo,"Oulu Toy Supplies, Inc.",1,"Oulu Toy Supplies, Inc.",1/31/2005,Medium,January,1,65,Q1,11,46,981-443655,90110,S24_3420,1,Q1,,Shipped,EMEA,66,2005,2005,46
Spain,Euro Shopping Channel,Medium,2005,Vintage Cars,Vintage Cars,2/16/2005,$0.00M,10380,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,2/16/2005,Medium,February,2,92,Q1,1,32,(91) 555 94 44,28034,S18_4409,1,Q1,,Shipped,EMEA,100,2005,2005,32
France,La Rochelle Gifts,Medium,2005,Vintage Cars,Vintage Cars,2/3/2005,$0.00M,10375,$0.00M,"67, rue des Cinquante Otages",,Nantes,Janine,Labrune,La Rochelle Gifts,1,La Rochelle Gifts,2/3/2005,Medium,February,2,68,Q1,4,44,40.67.8555,44000,S32_4289,1,Q1,,Shipped,EMEA,82.26,2005,2005,44
France,La Rochelle Gifts,Medium,2005,Vintage Cars,Vintage Cars,2/3/2005,$0.00M,10375,$0.00M,"67, rue des Cinquante Otages",,Nantes,Janine,Labrune,La Rochelle Gifts,1,La Rochelle Gifts,2/3/2005,Medium,February,2,43,Q1,5,49,40.67.8555,44000,S50_1341,1,Q1,,Shipped,EMEA,65.8,2005,2005,49
Spain,Euro Shopping Channel,Medium,2005,Vintage Cars,Vintage Cars,2/16/2005,$0.00M,10380,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,2/16/2005,Medium,February,2,41,Q1,12,43,(91) 555 94 44,28034,S24_3969,1,Q1,,Shipped,EMEA,95.03,2005,2005,43
Austria,Mini Auto Werke,Medium,2005,Vintage Cars,Vintage Cars,3/10/2005,$0.00M,10392,$0.00M,Kirchgasse 6,,Graz,Roland,Mendel,Mini Auto Werke,1,Mini Auto Werke,3/10/2005,Medium,March,3,99,Q1,1,36,7675-3555,8010,S18_3320,1,Q1,,Shipped,EMEA,100,2005,2005,36
France,Reims Collectables,Medium,2005,Vintage Cars,Vintage Cars,3/30/2005,$0.00M,10398,$0.00M,59 rue de l'Abbaye,,Reims,Paul,Henriot,Reims Collectables,1,Reims Collectables,3/30/2005,Medium,March,3,105,Q1,17,45,26.47.1555,51100,S18_3856,1,Q1,,Shipped,EMEA,100,2005,2005,45
Singapore,"Dragon Souveniers, Ltd.",Medium,2005,Motorcycles,Motorcycles,3/2/2005,$0.00M,10387,$0.00M,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Eric,Natividad,"Dragon Souveniers, Ltd.",1,"Dragon Souveniers, Ltd.",3/2/2005,Medium,March,3,99,Q1,1,44,+65 221 7555,79903,S32_1374,1,Q1,,Shipped,Japan,94.9,2005,2005,44
Japan,"Tokyo Collectables, Ltd",Medium,2005,Ships,Ships,1/26/2005,$0.00M,10372,$0.00M,2-2-8 Roppongi,,Minato-ku,Akiko,Shimamura,"Tokyo Collectables, Ltd",1,"Tokyo Collectables, Ltd",1/26/2005,Medium,January,1,86,Q1,2,44,+81 3 3584 0555,106-0032,S700_1938,1,Q1,Tokyo,Shipped,Japan,100,2005,2005,44
Japan,"Tokyo Collectables, Ltd",Medium,2005,Ships,Ships,1/26/2005,$0.00M,10372,$0.00M,2-2-8 Roppongi,,Minato-ku,Akiko,Shimamura,"Tokyo Collectables, Ltd",1,"Tokyo Collectables, Ltd",1/26/2005,Medium,January,1,122,Q1,8,37,+81 3 3584 0555,106-0032,S24_2011,1,Q1,Tokyo,Shipped,Japan,100,2005,2005,37
Japan,"Tokyo Collectables, Ltd",Medium,2005,Vintage Cars,Vintage Cars,1/26/2005,$0.00M,10372,$0.00M,2-2-8 Roppongi,,Minato-ku,Akiko,Shimamura,"Tokyo Collectables, Ltd",1,"Tokyo Collectables, Ltd",1/26/2005,Medium,January,1,136,Q1,3,28,+81 3 3584 0555,106-0032,S18_3140,1,Q1,Tokyo,Shipped,Japan,100,2005,2005,28
Japan,"Tokyo Collectables, Ltd",Medium,2005,Vintage Cars,Vintage Cars,1/26/2005,$0.00M,10372,$0.00M,2-2-8 Roppongi,,Minato-ku,Akiko,Shimamura,"Tokyo Collectables, Ltd",1,"Tokyo Collectables, Ltd",1/26/2005,Medium,January,1,87,Q1,7,41,+81 3 3584 0555,106-0032,S18_4522,1,Q1,Tokyo,Shipped,Japan,86.89,2005,2005,41
US,Toys4GrownUps.com,Medium,2005,Classic Cars,Classic Cars,1/12/2005,$0.01M,10367,$0.01M,78934 Hillside Dr.,,Pasadena,Julie,Young,Toys4GrownUps.com,1,Toys4GrownUps.com,1/12/2005,Medium,January,1,37,Q1,2,36,6265557265,90003,S24_2972,1,Q1,CA,Resolved,NA,100,2005,2005,36
US,Toys4GrownUps.com,Medium,2005,Classic Cars,Classic Cars,1/12/2005,$0.00M,10367,$0.00M,78934 Hillside Dr.,,Pasadena,Julie,Young,Toys4GrownUps.com,1,Toys4GrownUps.com,1/12/2005,Medium,January,1,141,Q1,6,46,6265557265,90003,S18_3685,1,Q1,CA,Resolved,NA,100,2005,2005,46
US,Toys4GrownUps.com,Medium,2005,Classic Cars,Classic Cars,1/12/2005,$0.00M,10367,$0.00M,78934 Hillside Dr.,,Pasadena,Julie,Young,Toys4GrownUps.com,1,Toys4GrownUps.com,1/12/2005,Medium,January,1,71,Q1,9,44,6265557265,90003,S18_4933,1,Q1,CA,Resolved,NA,85.25,2005,2005,44
US,Mini Gifts Distributors Ltd.,Medium,2005,Classic Cars,Classic Cars,1/19/2005,$0.00M,10368,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,1/19/2005,Medium,January,1,85,Q1,1,46,4155551450,97562,S24_3191,1,Q1,CA,Shipped,NA,79.62,2005,2005,46
US,Mini Gifts Distributors Ltd.,Medium,2005,Classic Cars,Classic Cars,1/19/2005,$0.00M,10368,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,1/19/2005,Medium,January,1,90,Q1,2,40,4155551450,97562,S24_2766,1,Q1,CA,Shipped,NA,100,2005,2005,40
US,Mini Gifts Distributors Ltd.,Medium,2005,Classic Cars,Classic Cars,1/23/2005,$0.00M,10371,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,1/23/2005,Medium,January,1,101,Q1,3,34,4155551450,97562,S700_2824,1,Q1,CA,Shipped,NA,100,2005,2005,34
US,Mini Gifts Distributors Ltd.,Medium,2005,Classic Cars,Classic Cars,1/19/2005,$0.00M,10368,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,1/19/2005,Medium,January,1,117,Q1,5,31,4155551450,97562,S24_2887,1,Q1,CA,Shipped,NA,100,2005,2005,31
US,Mini Gifts Distributors Ltd.,Medium,2005,Classic Cars,Classic Cars,1/23/2005,$0.01M,10371,$0.01M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,1/23/2005,Medium,January,1,35,Q1,8,45,4155551450,97562,S24_2840,1,Q1,CA,Shipped,NA,100,2005,2005,45
US,Mini Gifts Distributors Ltd.,Medium,2005,Classic Cars,Classic Cars,3/4/2005,$0.01M,10390,$0.01M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,3/4/2005,Medium,March,3,148,Q1,3,49,4155551450,97562,S18_4721,1,Q1,CA,Shipped,NA,100,2005,2005,49
US,Mini Gifts Distributors Ltd.,Medium,2005,Classic Cars,Classic Cars,3/4/2005,$0.00M,10390,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,3/4/2005,Medium,March,3,37,Q1,5,37,4155551450,97562,S24_2972,1,Q1,CA,Shipped,NA,100,2005,2005,37
US,Mini Gifts Distributors Ltd.,Medium,2005,Classic Cars,Classic Cars,3/4/2005,$0.01M,10390,$0.01M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,3/4/2005,Medium,March,3,140,Q1,8,45,4155551450,97562,S24_3856,1,Q1,CA,Shipped,NA,100,2005,2005,45
US,Mini Gifts Distributors Ltd.,Medium,2005,Classic Cars,Classic Cars,3/4/2005,$0.01M,10390,$0.01M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,3/4/2005,Medium,March,3,80,Q1,9,40,4155551450,97562,S18_3278,1,Q1,CA,Shipped,NA,100,2005,2005,40
US,Technics Stores Inc.,Medium,2005,Motorcycles,Motorcycles,1/5/2005,$0.00M,10362,$0.00M,9408 Furth Circle,,Burlingame,Juri,Hirano,Technics Stores Inc.,1,Technics Stores Inc.,1/5/2005,Medium,January,1,112,Q1,2,50,6505556809,94217,S24_1578,1,Q1,CA,Shipped,NA,96.92,2005,2005,50
US,Mini Creations Ltd.,Medium,2005,Motorcycles,Motorcycles,1/7/2005,$0.00M,10365,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,1/7/2005,Medium,January,1,81,Q1,2,44,5085559555,50553,S50_4713,1,Q1,MA,Shipped,NA,100,2005,2005,44
US,Mini Creations Ltd.,Medium,2005,Motorcycles,Motorcycles,1/7/2005,$0.00M,10365,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,1/7/2005,Medium,January,1,102,Q1,3,22,5085559555,50553,S32_4485,1,Q1,MA,Shipped,NA,100,2005,2005,22
US,Mini Gifts Distributors Ltd.,Medium,2005,Motorcycles,Motorcycles,3/4/2005,$0.01M,10390,$0.01M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,3/4/2005,Medium,March,3,62,Q1,2,36,4155551450,97562,S18_3782,1,Q1,CA,Shipped,NA,100,2005,2005,36
US,Mini Gifts Distributors Ltd.,Medium,2005,Motorcycles,Motorcycles,3/4/2005,$0.00M,10390,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,3/4/2005,Medium,March,3,81,Q1,13,22,4155551450,97562,S50_4713,1,Q1,CA,Shipped,NA,100,2005,2005,22
US,Corporate Gift Ideas Co.,Medium,2005,Ships,Ships,2/23/2005,$0.01M,10384,$0.01M,7734 Strong St.,,San Francisco,Julie,Brown,Corporate Gift Ideas Co.,1,Corporate Gift Ideas Co.,2/23/2005,Medium,February,2,86,Q1,1,49,6505551386,,S700_1938,1,Q1,CA,Shipped,NA,100,2005,2005,49
US,Mini Gifts Distributors Ltd.,Medium,2005,Ships,Ships,3/23/2005,$0.01M,10396,$0.01M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,3/23/2005,Medium,March,3,122,Q1,6,49,4155551450,97562,S24_2011,1,Q1,CA,Shipped,NA,100,2005,2005,49
US,Mini Gifts Distributors Ltd.,Medium,2005,Trucks&Buses,Trucks&Buses,1/23/2005,$0.00M,10371,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,1/23/2005,Medium,January,1,96,Q1,1,26,4155551450,97562,S32_1268,1,Q1,CA,Shipped,NA,100,2005,2005,26
US,Mini Gifts Distributors Ltd.,Medium,2005,Trucks&Buses,Trucks&Buses,1/23/2005,$0.00M,10371,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,1/23/2005,Medium,January,1,127,Q1,5,20,4155551450,97562,S24_2300,1,Q1,CA,Shipped,NA,100,2005,2005,20
US,Mini Gifts Distributors Ltd.,Medium,2005,Trucks&Buses,Trucks&Buses,2/17/2005,$0.00M,10382,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,2/17/2005,Medium,February,2,121,Q1,1,39,4155551450,97562,S18_4600,1,Q1,CA,Shipped,NA,100,2005,2005,39
US,Mini Gifts Distributors Ltd.,Medium,2005,Trucks&Buses,Trucks&Buses,2/17/2005,$0.01M,10382,$0.01M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,2/17/2005,Medium,February,2,64,Q1,8,48,4155551450,97562,S32_3522,1,Q1,CA,Shipped,NA,100,2005,2005,48
US,Collectables For Less Inc.,Medium,2005,Vintage Cars,Vintage Cars,1/20/2005,$0.00M,10369,$0.00M,7825 Douglas Av.,,Brickhaven,Allen,Nelson,Collectables For Less Inc.,1,Collectables For Less Inc.,1/20/2005,Medium,January,1,97,Q1,3,40,6175558555,58339,S24_4258,1,Q1,MA,Shipped,NA,86.92,2005,2005,40
US,Collectables For Less Inc.,Medium,2005,Vintage Cars,Vintage Cars,1/20/2005,$0.00M,10369,$0.00M,7825 Douglas Av.,,Brickhaven,Allen,Nelson,Collectables For Less Inc.,1,Collectables For Less Inc.,1/20/2005,Medium,January,1,99,Q1,4,45,6175558555,58339,S18_3320,1,Q1,MA,Shipped,NA,73.08,2005,2005,45
US,Mini Gifts Distributors Ltd.,Medium,2005,Vintage Cars,Vintage Cars,2/28/2005,$0.00M,10385,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,2/28/2005,Medium,February,2,83,Q1,2,37,4155551450,97562,S24_3816,1,Q1,CA,Shipped,NA,85.54,2005,2005,37
US,Corporate Gift Ideas Co.,Medium,2005,Vintage Cars,Vintage Cars,2/23/2005,$0.00M,10384,$0.00M,7734 Strong St.,,San Francisco,Julie,Brown,Corporate Gift Ideas Co.,1,Corporate Gift Ideas Co.,2/23/2005,Medium,February,2,88,Q1,2,43,6505551386,,S24_3151,1,Q1,CA,Shipped,NA,97.87,2005,2005,43
US,Mini Gifts Distributors Ltd.,Medium,2005,Vintage Cars,Vintage Cars,2/17/2005,$0.00M,10382,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,2/17/2005,Medium,February,2,97,Q1,4,33,4155551450,97562,S24_4258,1,Q1,CA,Shipped,NA,100,2005,2005,33
US,Mini Gifts Distributors Ltd.,Medium,2005,Vintage Cars,Vintage Cars,3/23/2005,$0.01M,10396,$0.01M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,3/23/2005,Medium,March,3,136,Q1,2,33,4155551450,97562,S18_3140,1,Q1,CA,Shipped,NA,100,2005,2005,33
US,Mini Gifts Distributors Ltd.,Medium,2005,Vintage Cars,Vintage Cars,3/23/2005,$0.00M,10396,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,3/23/2005,Medium,March,3,87,Q1,5,45,4155551450,97562,S18_4522,1,Q1,CA,Shipped,NA,100,2005,2005,45
US,Mini Gifts Distributors Ltd.,Medium,2005,Vintage Cars,Vintage Cars,3/23/2005,$0.00M,10396,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,3/23/2005,Medium,March,3,83,Q1,8,37,4155551450,97562,S24_3816,1,Q1,CA,Shipped,NA,90.57,2005,2005,37
US,FunGiftIdeas.com,Medium,2005,Vintage Cars,Vintage Cars,3/3/2005,$0.00M,10388,$0.00M,1785 First Street,,New Bedford,Violeta,Benitez,FunGiftIdeas.com,1,FunGiftIdeas.com,3/3/2005,Medium,March,3,43,Q1,1,27,5085552555,50553,S50_1341,1,Q1,MA,Shipped,NA,100,2005,2005,27
US,FunGiftIdeas.com,Medium,2005,Vintage Cars,Vintage Cars,3/3/2005,$0.00M,10388,$0.00M,1785 First Street,,New Bedford,Violeta,Benitez,FunGiftIdeas.com,1,FunGiftIdeas.com,3/3/2005,Medium,March,3,68,Q1,8,35,5085552555,50553,S32_4289,1,Q1,MA,Shipped,NA,100,2005,2005,35
Australia,"Anna's Decorations, Ltd",Small,2005,Classic Cars,Classic Cars,1/20/2005,$0.00M,10370,$0.00M,201 Miller Street,Level 15,North Sydney,Anna,O'Hara,"Anna's Decorations, Ltd",1,"Anna's Decorations, Ltd",1/20/2005,Small,January,1,169,Q1,9,27,02 9936 8555,2060,S18_3232,1,Q1,NSW,Shipped,APAC,56.85,2005,2005,27
Australia,"Anna's Decorations, Ltd",Small,2005,Trucks&Buses,Trucks&Buses,1/20/2005,$0.00M,10370,$0.00M,201 Miller Street,Level 15,North Sydney,Anna,O'Hara,"Anna's Decorations, Ltd",1,"Anna's Decorations, Ltd",1/20/2005,Small,January,1,121,Q1,6,29,02 9936 8555,2060,S18_4600,1,Q1,NSW,Shipped,APAC,57.53,2005,2005,29
Australia,"Anna's Decorations, Ltd",Small,2005,Vintage Cars,Vintage Cars,1/20/2005,$0.00M,10370,$0.00M,201 Miller Street,Level 15,North Sydney,Anna,O'Hara,"Anna's Decorations, Ltd",1,"Anna's Decorations, Ltd",1/20/2005,Small,January,1,50,Q1,2,20,02 9936 8555,2060,S18_4668,1,Q1,NSW,Shipped,APAC,100,2005,2005,20
Spain,Euro Shopping Channel,Small,2005,Planes,Planes,3/1/2005,$0.00M,10386,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,3/1/2005,Small,March,3,68,Q1,1,39,(91) 555 94 44,28034,S24_2841,1,Q1,,Resolved,EMEA,55.96,2005,2005,39
Spain,Euro Shopping Channel,Small,2005,Planes,Planes,3/1/2005,$0.00M,10386,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,3/1/2005,Small,March,3,109,Q1,11,33,(91) 555 94 44,28034,S24_1785,1,Q1,,Resolved,EMEA,41.71,2005,2005,33
Spain,Euro Shopping Channel,Small,2005,Ships,Ships,3/1/2005,$0.00M,10386,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,3/1/2005,Small,March,3,99,Q1,3,30,(91) 555 94 44,28034,S700_3962,1,Q1,,Resolved,EMEA,95.48,2005,2005,30
Spain,Euro Shopping Channel,Small,2005,Ships,Ships,3/1/2005,$0.00M,10386,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,3/1/2005,Small,March,3,90,Q1,13,29,(91) 555 94 44,28034,S700_2047,1,Q1,,Resolved,EMEA,85.76,2005,2005,29
Spain,Euro Shopping Channel,Small,2005,Vintage Cars,Vintage Cars,3/1/2005,$0.00M,10386,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,3/1/2005,Small,March,3,105,Q1,6,22,(91) 555 94 44,28034,S18_3856,1,Q1,,Resolved,EMEA,57.55,2005,2005,22
Spain,Euro Shopping Channel,Small,2005,Vintage Cars,Vintage Cars,3/1/2005,$0.00M,10386,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,3/1/2005,Small,March,3,65,Q1,9,35,(91) 555 94 44,28034,S24_3420,1,Q1,,Resolved,EMEA,63.76,2005,2005,35
Finland,Suominen Souveniers,Small,2005,Classic Cars,Classic Cars,1/6/2005,$0.00M,10363,$0.00M,"Software Engineering Center, SEC Oy",,Espoo,Kalle,Suominen,Suominen Souveniers,1,Suominen Souveniers,1/6/2005,Small,January,1,140,Q1,1,31,+358 9 8045 555,FIN-02271,S24_3856,1,Q1,,Shipped,EMEA,94.58,2005,2005,31
Finland,Suominen Souveniers,Small,2005,Classic Cars,Classic Cars,1/6/2005,$0.00M,10363,$0.00M,"Software Engineering Center, SEC Oy",,Espoo,Kalle,Suominen,Suominen Souveniers,1,Suominen Souveniers,1/6/2005,Small,January,1,80,Q1,10,46,+358 9 8045 555,FIN-02271,S18_3278,1,Q1,,Shipped,EMEA,60.3,2005,2005,46
Finland,Suominen Souveniers,Small,2005,Classic Cars,Classic Cars,1/6/2005,$0.00M,10363,$0.00M,"Software Engineering Center, SEC Oy",,Espoo,Kalle,Suominen,Suominen Souveniers,1,Suominen Souveniers,1/6/2005,Small,January,1,148,Q1,13,28,+358 9 8045 555,FIN-02271,S18_4721,1,Q1,,Shipped,EMEA,58.18,2005,2005,28
Finland,Suominen Souveniers,Small,2005,Classic Cars,Classic Cars,1/6/2005,$0.00M,10363,$0.00M,"Software Engineering Center, SEC Oy",,Espoo,Kalle,Suominen,Suominen Souveniers,1,Suominen Souveniers,1/6/2005,Small,January,1,61,Q1,15,21,+358 9 8045 555,FIN-02271,S24_3371,1,Q1,,Shipped,EMEA,100,2005,2005,21
Spain,Euro Shopping Channel,Small,2005,Classic Cars,Classic Cars,2/22/2005,$0.00M,10383,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,2/22/2005,Small,February,2,57,Q1,2,22,(91) 555 94 44,28034,S24_1444,1,Q1,,Shipped,EMEA,91.76,2005,2005,22
Spain,Euro Shopping Channel,Small,2005,Classic Cars,Classic Cars,2/10/2005,$0.00M,10378,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,2/10/2005,Small,February,2,140,Q1,3,33,(91) 555 94 44,28034,S24_3856,1,Q1,,Shipped,EMEA,53.27,2005,2005,33
Spain,Euro Shopping Channel,Small,2005,Classic Cars,Classic Cars,2/22/2005,$0.00M,10383,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,2/22/2005,Small,February,2,118,Q1,4,21,(91) 555 94 44,28034,S24_4048,1,Q1,,Shipped,EMEA,93.91,2005,2005,21
Spain,Euro Shopping Channel,Small,2005,Classic Cars,Classic Cars,2/10/2005,$0.00M,10378,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,2/10/2005,Small,February,2,80,Q1,4,22,(91) 555 94 44,28034,S18_3278,1,Q1,,Shipped,EMEA,100,2005,2005,22
Spain,Euro Shopping Channel,Small,2005,Classic Cars,Classic Cars,2/10/2005,$0.00M,10379,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,2/10/2005,Small,February,2,141,Q1,4,32,(91) 555 94 44,28034,S18_3685,1,Q1,,Shipped,EMEA,70.83,2005,2005,32
Spain,Euro Shopping Channel,Small,2005,Classic Cars,Classic Cars,2/16/2005,$0.00M,10380,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,2/16/2005,Small,February,2,90,Q1,6,36,(91) 555 94 44,28034,S24_2766,1,Q1,,Shipped,EMEA,37.5,2005,2005,36
Spain,Euro Shopping Channel,Small,2005,Classic Cars,Classic Cars,2/10/2005,$0.00M,10378,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,2/10/2005,Small,February,2,61,Q1,6,46,(91) 555 94 44,28034,S24_3371,1,Q1,,Shipped,EMEA,41.54,2005,2005,46
