Country,CustomerName,DealCategory,Order Year,Products,SalesCategory,OrderDate,Sales (bin),Ordernumber, Sales ,Addressline1,Addressline2,City,Contactfirstname,Contactlastname,Customer,CustomerGroup,CustomerName (copy),Date,DealSize,Month,Month ,Msrp,Order Quarter,Orderlinenumber,OrderQuantity,Phone,Postalcode,Productcode,Quarter,Quarter (Sheet11),State,Status,Territory,UnitPrice,Year,Year (Sheet11),ZeroIfNull-OrderQuantity
US,IKEA,Large,2021,Tables & desks,Tables & desks,13-10-2020,$0.00M,10333," 4,600 ",5557 North Pendale Street,,San Francisco,Julie,Murphy,IKEA,1,IKEA,13-10-2020,Large,October,10,99,Q4,2,46,6505555787,,S18_3320,4,Q4,Washington,Shipped,NA,100,2021,2021,46
US,Home Depot,Medium,2020,Sofas & armchairs,Sofas & armchairs,03-08-2021,$0.01M,10342," 3,000 ",636 St Kilda Road,Level 3,Melbourne,Peter,Ferguson,Home Depot,1,Home Depot,03-08-2021,Medium,August,8,169,Q3,4,30,03 9520 4555,3004,S18_3232,3,Q3,Washington,Shipped,APAC,100,2020,2020,30
US,Walmart,Medium,2020,Sofas & armchairs,Sofas & armchairs,21-07-2019,$0.01M,10342," 4,200 ",636 St Kilda Road,Level 3,Melbourne,Peter,Ferguson,Walmart,1,Walmart,21-07-2019,Medium,July,7,140,Q3,6,42,03 9520 4555,3004,S24_3856,3,Q3,Washington,Shipped,APAC,100,2020,2020,42
US,Lowes,Medium,2021,Outdoor furniture,Outdoor furniture,25-12-2019,$0.01M,10342," 5,500 ",636 St Kilda Road,Level 3,Melbourne,Peter,Ferguson,Lowes,1,Lowes,25-12-2019,Medium,December,12,146,Q4,7,55,03 9520 4555,3004,S18_3482,4,Q4,Georgia,Shipped,APAC,100,2021,2021,55
US,Lowes,Medium,2021,Wardrobes,Wardrobes,02-09-2020,$0.00M,10342," 3,800 ",636 St Kilda Road,Level 3,Melbourne,Peter,Ferguson,Lowes,1,Lowes,02-09-2020,Medium,September,9,148,Q3,11,38,03 9520 4555,3004,S18_4721,3,Q3,Florida,Shipped,APAC,100,2021,2021,38
US,Home Depot,Medium,2020,Clocks,Clocks,09-08-2019,$0.00M,10361," 3,186 ","Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,Adrian,Huxley,Home Depot,1,Home Depot,09-08-2019,Medium,August,8,118,Q3,5,44,+61 2 9495 8555,2067,S700_2834,3,Q3,Illinois,Shipped,APAC,72.42,2020,2020,44
US,IKEA,Medium,2021,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",29-10-2019,$0.00M,10361," 2,600 ","Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,Adrian,Huxley,IKEA,1,IKEA,29-10-2019,Medium,October,10,68,Q4,7,26,+61 2 9495 8555,2067,S24_3949,4,Q4,Massachusetts,Shipped,APAC,100,2021,2021,26
US,Lowes,Medium,2021,Chests of drawers & drawer units,Chests of drawers & drawer units,28-11-2021,$0.00M,10361," 4,400 ","Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,Adrian,Huxley,Lowes,1,Lowes,28-11-2021,Medium,November,11,80,Q4,10,44,+61 2 9495 8555,2067,S700_3167,4,Q4,Massachusetts,Shipped,APAC,100,2021,2021,44
US,IKEA,Medium,2019,Room dividers,Room dividers,29-08-2020,$0.00M,10361," 3,500 ","Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,Adrian,Huxley,IKEA,1,IKEA,29-08-2020,Medium,August,8,74,Q3,11,35,+61 2 9495 8555,2067,S700_4002,3,Q3,California,Shipped,APAC,100,2019,2019,35
US,Walmart,Medium,2019,Nursery furniture,Nursery furniture,16-03-2019,$0.00M,10347," 4,500 ",636 St Kilda Road,Level 3,Melbourne,Peter,Ferguson,Walmart,1,Walmart,16-03-2019,Medium,March,3,121,Q1,4,45,03 9520 4555,3004,S18_4600,1,Q1,Pennsylvania,Shipped,APAC,100,2019,2019,45
US,IKEA,Medium,2021,Tables & desks,Tables & desks,05-12-2020,$0.00M,10361," 3,544 ","Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,Adrian,Huxley,IKEA,1,IKEA,05-12-2020,Medium,December,12,68,Q4,2,49,+61 2 9495 8555,2067,S32_4289,4,Q4,Washington,Shipped,APAC,72.33,2021,2021,49
US,Home Depot,Medium,2021,Beds,Beds,26-06-2019,$0.00M,10361," 3,400 ","Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,Adrian,Huxley,Home Depot,1,Home Depot,26-06-2019,Medium,June,6,65,Q2,6,34,+61 2 9495 8555,2067,S24_3420,2,Q2,Illinois,Shipped,APAC,100,2021,2021,34
US,Home Depot,Medium,2020,Children's furniture,Children's furniture,04-01-2021,$0.01M,10334," 4,900 ",Berguvsv„gen  8,,Lule,Christina,Berglund,Home Depot,1,Home Depot,04-01-2021,Medium,January,1,121,Q1,4,49,0921-12 3555,S-958 22,S18_4600,1,Q1,Colorado,On Hold,EMEA,100,2020,2020,49
US,Menards,Medium,2020,Outdoor furniture,Outdoor furniture,17-09-2019,$0.01M,10334," 4,200 ",Berguvsv„gen  8,,Lule,Christina,Berglund,Menards,1,Menards,17-09-2019,Medium,September,9,127,Q3,5,42,0921-12 3555,S-958 22,S24_2300,3,Q3,Georgia,On Hold,EMEA,100,2020,2020,42
US,Walmart,Medium,2020,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",03-11-2021,$0.01M,10327," 3,440 ",Vinb'ltet 34,,Kobenhavn,Jytte,Petersen,Walmart,1,Walmart,03-11-2021,Medium,November,11,100,Q4,2,43,31 12 3555,1734,S700_3505,4,Q4,Georgia,Resolved,EMEA,80,2020,2020,43
US,Lowes,Medium,2021,Chairs,Chairs,05-05-2021,$0.01M,10327," 3,205 ",Vinb'ltet 34,,Kobenhavn,Jytte,Petersen,Lowes,1,Lowes,05-05-2021,Medium,May,5,99,Q2,3,37,31 12 3555,1734,S700_3962,2,Q2,New Jersey,Resolved,EMEA,86.61,2021,2021,37
US,IKEA,Medium,2019,Outdoor furniture,Outdoor furniture,11-08-2019,$0.01M,10327," 3,209 ",Vinb'ltet 34,,Kobenhavn,Jytte,Petersen,IKEA,1,IKEA,11-08-2019,Medium,August,8,54,Q3,4,37,31 12 3555,1734,S72_3212,3,Q3,Massachusetts,Resolved,EMEA,86.74,2019,2019,37
US,Lowes,Medium,2020,Bar furniture,Bar furniture,13-11-2020,$0.00M,10327," 2,000 ",Vinb'ltet 34,,Kobenhavn,Jytte,Petersen,Lowes,1,Lowes,13-11-2020,Medium,November,11,86,Q4,7,20,31 12 3555,1734,S700_1938,4,Q4,Massachusetts,Resolved,EMEA,100,2020,2020,20
US,Walmart,Medium,2020,Trolleys,Trolleys,13-02-2019,$0.00M,10304," 4,000 ","67, avenue de l'Europe",,Versailles,Daniel,Tonini,Walmart,1,Walmart,13-02-2019,Medium,February,2,101,Q1,1,40,30.59.8555,78000,S700_2824,1,Q1,Massachusetts,Shipped,EMEA,100,2020,2020,40
US,Menards,Medium,2019,Wardrobes,Wardrobes,25-01-2021,$0.00M,10311," 4,300 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Menards,1,Menards,25-01-2021,Medium,January,1,117,Q1,3,43,(91) 555 94 44,28034,S24_2887,1,Q1,Washington,Shipped,EMEA,100,2019,2019,43
US,Menards,Medium,2021,Bar furniture,Bar furniture,31-08-2021,$0.00M,10310," 4,500 ",Mehrheimerstr. 369,,Koln,Henriette,Pfalzheim,Menards,1,Menards,31-08-2021,Medium,August,8,140,Q3,5,45,0221-5554327,50739,S24_3856,3,Q3,Pennsylvania,Shipped,EMEA,100,2021,2021,45
US,Menards,Medium,2020,Room dividers,Room dividers,18-08-2020,$0.01M,10311," 4,236 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Menards,1,Menards,18-08-2020,Medium,August,8,107,Q3,7,46,(91) 555 94 44,28034,S24_3432,3,Q3,Texas,Shipped,EMEA,92.09,2020,2020,46
US,IKEA,Medium,2021,TV & media furniture,TV & media furniture,30-11-2020,$0.00M,10314," 2,900 ",Smagsloget 45,,Aaarhus,Palle,Ibsen,IKEA,1,IKEA,30-11-2020,Medium,November,11,143,Q4,8,29,86 21 3555,8200,S18_4027,4,Q4,Arizona,Shipped,EMEA,100,2021,2021,29
US,Lowes,Medium,2021,Room dividers,Room dividers,02-07-2021,$0.00M,10314," 3,800 ",Smagsloget 45,,Aaarhus,Palle,Ibsen,Lowes,1,Lowes,02-07-2021,Medium,July,7,118,Q3,10,38,86 21 3555,8200,S24_4048,3,Q3,Georgia,Shipped,EMEA,100,2021,2021,38
US,IKEA,Medium,2021,Room dividers,Room dividers,14-06-2021,$0.00M,10311," 3,200 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,IKEA,1,IKEA,14-06-2021,Medium,June,6,141,Q2,11,32,(91) 555 94 44,28034,S18_3685,2,Q2,California,Shipped,EMEA,100,2021,2021,32
US,Walmart,Medium,2020,Chairs,Chairs,20-10-2019,$0.00M,10310," 4,900 ",Mehrheimerstr. 369,,Koln,Henriette,Pfalzheim,Walmart,1,Walmart,20-10-2019,Medium,October,10,146,Q4,12,49,0221-5554327,50739,S18_3482,4,Q4,Washington,Shipped,EMEA,100,2020,2020,49
US,Home Depot,Medium,2021,Clocks,Clocks,28-07-2020,$0.01M,10310," 4,753 ",Mehrheimerstr. 369,,Koln,Henriette,Pfalzheim,Home Depot,1,Home Depot,28-07-2020,Medium,July,7,80,Q3,14,49,0221-5554327,50739,S24_4620,3,Q3,Illinois,Shipped,EMEA,97.01,2021,2021,49
US,Menards,Medium,2020,Wardrobes,Wardrobes,23-09-2019,$0.00M,10310," 4,000 ",Mehrheimerstr. 369,,Koln,Henriette,Pfalzheim,Menards,1,Menards,23-09-2019,Medium,September,9,148,Q3,15,40,0221-5554327,50739,S18_4721,3,Q3,Illinois,Shipped,EMEA,100,2020,2020,40
US,Walmart,Medium,2021,TV & media furniture,TV & media furniture,09-12-2019,$0.00M,10306," 2,300 ",Fauntleroy Circus,,Manchester,Victoria,Ashworth,Walmart,1,Walmart,09-12-2019,Medium,December,12,143,Q4,16,23,(171) 555-1555,EC2 5NT,S18_4027,4,Q4,Illinois,Shipped,EMEA,100,2021,2021,23
US,Walmart,Medium,2021,Trolleys,Trolleys,09-06-2020,$0.00M,10343," 3,000 ",59 rue de l'Abbaye,,Reims,Paul,Henriot,Walmart,1,Walmart,09-06-2020,Medium,June,6,80,Q2,1,30,26.47.1555,51100,S24_4620,2,Q2,Arizona,Shipped,EMEA,100,2021,2021,30
US,Menards,Medium,2020,Tables & desks,Tables & desks,21-02-2021,$0.00M,10343," 3,735 ",59 rue de l'Abbaye,,Reims,Paul,Henriot,Menards,1,Menards,21-02-2021,Medium,February,2,141,Q1,2,44,26.47.1555,51100,S18_3685,1,Q1,Georgia,Shipped,EMEA,84.88,2020,2020,44
US,Lowes,Medium,2021,Cafe furniture,Cafe furniture,26-04-2019,$0.00M,10332," 2,100 ",Fauntleroy Circus,,Manchester,Victoria,Ashworth,Lowes,1,Lowes,26-04-2019,Medium,April,4,71,Q2,3,21,(171) 555-1555,EC2 5NT,S18_4933,2,Q2,New Jersey,Shipped,EMEA,100,2021,2021,21
US,Walmart,Medium,2021,Chests of drawers & drawer units,Chests of drawers & drawer units,31-05-2019,$0.00M,10336," 4,500 ","265, boulevard Charonne",,Paris,Marie,Bertrand,Walmart,1,Walmart,31-05-2019,Medium,May,5,57,Q2,4,45,(1) 42.34.2555,75012,S24_1444,2,Q2,Texas,Shipped,EMEA,100,2021,2021,45
US,Home Depot,Medium,2020,Room dividers,Room dividers,27-12-2021,$0.00M,10336," 3,100 ","265, boulevard Charonne",,Paris,Marie,Bertrand,Home Depot,1,Home Depot,27-12-2021,Medium,December,12,118,Q4,5,31,(1) 42.34.2555,75012,S24_4048,4,Q4,Colorado,Shipped,EMEA,100,2020,2020,31
US,Lowes,Medium,2020,Bookcases & shelving units,Bookcases & shelving units,30-09-2020,$0.00M,10325," 4,400 ",Erling Skakkes gate 78,,Stavern,Jonas,Bergulfsen,Lowes,1,Lowes,30-09-2020,Medium,September,9,118,Q3,5,44,07-98 9555,4110,S24_4048,3,Q3,Illinois,Shipped,EMEA,100,2020,2020,44
US,Lowes,Medium,2021,Children's furniture,Children's furniture,12-11-2019,$0.01M,10320," 2,500 ",Berguvsv„gen  8,,Lule,Christina,Berglund,Lowes,1,Lowes,12-11-2019,Medium,November,11,146,Q4,5,25,0921-12 3555,S-958 22,S18_3482,4,Q4,California,Shipped,EMEA,100,2021,2021,25
US,Walmart,Medium,2021,Tables & desks,Tables & desks,27-05-2021,$0.00M,10332," 3,382 ",Fauntleroy Circus,,Manchester,Victoria,Ashworth,Walmart,1,Walmart,27-05-2021,Medium,May,5,90,Q2,7,39,(171) 555-1555,EC2 5NT,S24_2766,2,Q2,Illinois,Shipped,EMEA,86.72,2021,2021,39
US,Walmart,Medium,2021,Cabinets & cupboards,Cabinets & cupboards,18-10-2019,$0.01M,10355," 2,500 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Walmart,1,Walmart,18-10-2019,Medium,October,10,148,Q4,2,25,(91) 555 94 44,28034,S18_4721,4,Q4,Texas,Shipped,EMEA,100,2021,2021,25
US,Home Depot,Medium,2020,TV & media furniture,TV & media furniture,15-11-2020,$0.01M,10358," 2,700 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Home Depot,1,Home Depot,15-11-2020,Medium,November,11,101,Q4,3,27,(91) 555 94 44,28034,S700_2824,4,Q4,Georgia,Shipped,EMEA,100,2020,2020,27
US,Menards,Medium,2021,Bar furniture,Bar furniture,10-12-2019,$0.00M,10355," 2,300 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Menards,1,Menards,10-12-2019,Medium,December,12,146,Q4,7,23,(91) 555 94 44,28034,S18_3482,4,Q4,Pennsylvania,Shipped,EMEA,100,2021,2021,23
US,Home Depot,Medium,2020,Children's furniture,Children's furniture,08-06-2021,$0.00M,10355," 3,200 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Home Depot,1,Home Depot,08-06-2021,Medium,June,6,140,Q2,8,32,(91) 555 94 44,28034,S24_3856,2,Q2,Illinois,Shipped,EMEA,100,2020,2020,32
US,IKEA,Medium,2020,Bookcases & shelving units,Bookcases & shelving units,10-12-2021,$0.00M,10309," 4,235 ",Erling Skakkes gate 78,,Stavern,Jonas,Bergulfsen,IKEA,1,IKEA,10-12-2021,Medium,December,12,102,Q4,3,50,07-98 9555,4110,S32_4485,4,Q4,Texas,Shipped,EMEA,84.7,2020,2020,50
US,Walmart,Medium,2020,Tables & desks,Tables & desks,10-06-2020,$0.00M,10340," 5,500 ","Rambla de Catalu¤a, 23",,Barcelona,Eduardo,Saavedra,Walmart,1,Walmart,10-06-2020,Medium,June,6,99,Q2,2,55,(93) 203 4555,8022,S32_1374,2,Q2,Florida,Shipped,EMEA,100,2020,2020,55
US,Lowes,Medium,2021,Children's furniture,Children's furniture,27-01-2021,$0.00M,10341," 3,800 ",Geislweg 14,,Salzburg,Georg,Pipps,Lowes,1,Lowes,27-01-2021,Medium,January,1,81,Q1,3,38,6562-9555,5020,S50_4713,1,Q1,Massachusetts,Shipped,EMEA,100,2021,2021,38
US,Home Depot,Medium,2021,Wardrobes,Wardrobes,30-06-2020,$0.00M,10343," 2,900 ",59 rue de l'Abbaye,,Reims,Paul,Henriot,Home Depot,1,Home Depot,30-06-2020,Medium,June,6,40,Q2,5,29,26.47.1555,51100,S32_2206,2,Q2,Washington,Shipped,EMEA,100,2021,2021,29
US,Lowes,Medium,2021,TV & media furniture,TV & media furniture,20-08-2020,$0.00M,10341," 3,200 ",Geislweg 14,,Salzburg,Georg,Pipps,Lowes,1,Lowes,20-08-2020,Medium,August,8,69,Q3,6,32,6562-9555,5020,S24_2360,3,Q3,Illinois,Shipped,EMEA,100,2021,2021,32
US,Home Depot,Medium,2020,Chests of drawers & drawer units,Chests of drawers & drawer units,07-09-2021,$0.00M,10340," 4,399 ","Rambla de Catalu¤a, 23",,Barcelona,Eduardo,Saavedra,Home Depot,1,Home Depot,07-09-2021,Medium,September,9,76,Q3,8,55,(93) 203 4555,8022,S24_2000,3,Q3,Arizona,Shipped,EMEA,79.98,2020,2020,55
US,Menards,Medium,2019,Clocks,Clocks,01-01-2019,$0.00M,10356," 2,600 ",27 rue du Colonel Pierre Avia,,Paris,Daniel,Da Cunha,Menards,1,Menards,01-01-2019,Medium,January,1,81,Q1,4,26,+33 1 46 62 7555,75508,S50_4713,1,Q1,Massachusetts,Shipped,EMEA,100,2019,2019,26
US,Home Depot,Medium,2019,Bookcases & shelving units,Bookcases & shelving units,17-02-2019,$0.00M,10355," 4,000 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Home Depot,1,Home Depot,17-02-2019,Medium,February,2,102,Q1,5,40,(91) 555 94 44,28034,S32_4485,1,Q1,Arizona,Shipped,EMEA,100,2019,2019,40
US,IKEA,Medium,2019,Chests of drawers & drawer units,Chests of drawers & drawer units,17-12-2021,$0.00M,10340," 3,391 ","Rambla de Catalu¤a, 23",,Barcelona,Eduardo,Saavedra,IKEA,1,IKEA,17-12-2021,Medium,December,12,72,Q4,1,40,(93) 203 4555,8022,S24_4278,4,Q4,Illinois,Shipped,EMEA,84.77,2019,2019,40
US,Home Depot,Medium,2021,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",02-11-2019,$0.01M,10341," 3,400 ",Geislweg 14,,Salzburg,Georg,Pipps,Home Depot,1,Home Depot,02-11-2019,Medium,November,11,80,Q4,5,34,6562-9555,5020,S700_3167,4,Q4,Pennsylvania,Shipped,EMEA,100,2021,2021,34
US,IKEA,Medium,2020,Beds,Beds,27-08-2021,$0.00M,10340," 2,900 ","Rambla de Catalu¤a, 23",,Barcelona,Eduardo,Saavedra,IKEA,1,IKEA,27-08-2021,Medium,August,8,118,Q3,6,29,(93) 203 4555,8022,S700_2834,3,Q3,Texas,Shipped,EMEA,100,2020,2020,29
US,Menards,Medium,2020,TV & media furniture,TV & media furniture,05-12-2021,$0.00M,10340," 4,826 ","Rambla de Catalu¤a, 23",,Barcelona,Eduardo,Saavedra,Menards,1,Menards,05-12-2021,Medium,December,12,99,Q4,7,55,(93) 203 4555,8022,S700_2466,4,Q4,Illinois,Shipped,EMEA,87.75,2020,2020,55
US,IKEA,Medium,2019,Beds,Beds,17-07-2021,$0.00M,10328," 3,700 ",Via Ludovico il Moro 22,,Bergamo,Giovanni,Rovelli,IKEA,1,IKEA,17-07-2021,Medium,July,7,99,Q3,10,37,035-640555,24100,S700_2466,3,Q3,Washington,Shipped,EMEA,100,2019,2019,37
US,Menards,Medium,2021,TV & media furniture,TV & media furniture,26-11-2019,$0.00M,10328," 3,300 ",Via Ludovico il Moro 22,,Bergamo,Giovanni,Rovelli,Menards,1,Menards,26-11-2019,Medium,November,11,118,Q4,11,33,035-640555,24100,S700_2834,4,Q4,Texas,Shipped,EMEA,100,2021,2021,33
US,Home Depot,Medium,2021,TV & media furniture,TV & media furniture,19-08-2021,$0.01M,10328," 3,349 ",Via Ludovico il Moro 22,,Bergamo,Giovanni,Rovelli,Home Depot,1,Home Depot,19-08-2021,Medium,August,8,74,Q3,12,39,035-640555,24100,S700_4002,3,Q3,Pennsylvania,Shipped,EMEA,85.87,2021,2021,39
US,Walmart,Medium,2020,TV & media furniture,TV & media furniture,19-02-2021,$0.00M,10328," 4,114 ",Via Ludovico il Moro 22,,Bergamo,Giovanni,Rovelli,Walmart,1,Walmart,19-02-2021,Medium,February,2,109,Q1,14,47,035-640555,24100,S24_1785,1,Q1,Georgia,Shipped,EMEA,87.54,2020,2020,47
US,Menards,Medium,2019,Clocks,Clocks,09-10-2021,$0.00M,10316," 3,610 ",Garden House Crowther Way,,Cowes,Helen,Bennett,Menards,1,Menards,09-10-2021,Medium,October,10,80,Q4,5,48,(198) 555-8888,PO31 7PJ,S700_3167,4,Q4,Georgia,Shipped,EMEA,75.2,2019,2019,48
US,IKEA,Medium,2020,Clocks,Clocks,11-02-2021,$0.00M,10306," 3,232 ",Fauntleroy Circus,,Manchester,Victoria,Ashworth,IKEA,1,IKEA,11-02-2021,Medium,February,2,72,Q1,1,43,(171) 555-1555,EC2 5NT,S700_2610,1,Q1,Washington,Shipped,EMEA,75.17,2020,2020,43
US,Walmart,Medium,2019,Room dividers,Room dividers,13-12-2021,$0.00M,10315," 3,381 ","67, rue des Cinquante Otages",,Nantes,Janine,Labrune,Walmart,1,Walmart,13-12-2021,Medium,December,12,99,Q4,4,37,40.67.8555,44000,S700_3962,4,Q4,Pennsylvania,Shipped,EMEA,91.37,2019,2019,37
US,Walmart,Medium,2020,Children's furniture,Children's furniture,18-07-2020,$0.00M,10306," 3,000 ",Fauntleroy Circus,,Manchester,Victoria,Ashworth,Walmart,1,Walmart,18-07-2020,Medium,July,7,99,Q3,5,30,(171) 555-1555,EC2 5NT,S700_3962,3,Q3,Pennsylvania,Shipped,EMEA,100,2020,2020,30
US,Lowes,Medium,2019,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",20-04-2020,$0.00M,10315," 3,500 ","67, rue des Cinquante Otages",,Nantes,Janine,Labrune,Lowes,1,Lowes,20-04-2020,Medium,April,4,122,Q2,6,35,40.67.8555,44000,S24_2011,2,Q2,Florida,Shipped,EMEA,100,2019,2019,35
US,Lowes,Medium,2020,Cafe furniture,Cafe furniture,16-08-2019,$0.00M,10306," 2,900 ",Fauntleroy Circus,,Manchester,Victoria,Ashworth,Lowes,1,Lowes,16-08-2019,Medium,August,8,122,Q3,7,29,(171) 555-1555,EC2 5NT,S24_2011,3,Q3,Texas,Shipped,EMEA,100,2020,2020,29
US,IKEA,Medium,2021,Sofas & armchairs,Sofas & armchairs,05-05-2020,$0.00M,10306," 3,489 ",Fauntleroy Circus,,Manchester,Victoria,Ashworth,IKEA,1,IKEA,05-05-2020,Medium,May,5,86,Q2,10,38,(171) 555-1555,EC2 5NT,S700_1938,2,Q2,New Jersey,Shipped,EMEA,91.81,2021,2021,38
US,Menards,Medium,2020,Room dividers,Room dividers,18-04-2019,$0.00M,10326," 4,100 ",Berguvsv„gen  8,,Lule,Christina,Berglund,Menards,1,Menards,18-04-2019,Medium,April,4,122,Q2,4,41,0921-12 3555,S-958 22,S24_2011,2,Q2,Illinois,Shipped,EMEA,100,2020,2020,41
US,Home Depot,Medium,2019,TV & media furniture,TV & media furniture,10-08-2020,$0.00M,10328," 4,100 ",Via Ludovico il Moro 22,,Bergamo,Giovanni,Rovelli,Home Depot,1,Home Depot,10-08-2020,Medium,August,8,90,Q3,9,41,035-640555,24100,S700_2047,3,Q3,Illinois,Shipped,EMEA,100,2019,2019,41
US,IKEA,Medium,2019,Cabinets & cupboards,Cabinets & cupboards,23-09-2021,$0.00M,10316," 4,196 ",Garden House Crowther Way,,Cowes,Helen,Bennett,IKEA,1,IKEA,23-09-2021,Medium,September,9,90,Q3,13,45,(198) 555-8888,PO31 7PJ,S700_2047,3,Q3,California,Shipped,EMEA,93.24,2019,2019,45
US,Walmart,Medium,2020,Clocks,Clocks,15-05-2021,$0.00M,10316," 3,574 ",Garden House Crowther Way,,Cowes,Helen,Bennett,Walmart,1,Walmart,15-05-2021,Medium,May,5,72,Q2,18,48,(198) 555-8888,PO31 7PJ,S700_2610,2,Q2,Massachusetts,Shipped,EMEA,74.45,2020,2020,48
US,Walmart,Medium,2019,Bar furniture,Bar furniture,20-10-2021,$0.00M,10350," 3,527 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Walmart,1,Walmart,20-10-2021,Medium,October,10,66,Q4,11,46,(91) 555 94 44,28034,S700_1138,4,Q4,Colorado,Shipped,EMEA,76.67,2019,2019,46
US,IKEA,Medium,2019,Wardrobes,Wardrobes,12-05-2019,$0.00M,10306," 3,670 ",Fauntleroy Circus,,Manchester,Victoria,Ashworth,IKEA,1,IKEA,12-05-2019,Medium,May,5,100,Q2,11,40,(171) 555-1555,EC2 5NT,S18_3259,2,Q2,Massachusetts,Shipped,EMEA,91.76,2019,2019,40
US,Home Depot,Medium,2021,Bar furniture,Bar furniture,24-06-2020,$0.00M,10325," 2,800 ",Erling Skakkes gate 78,,Stavern,Jonas,Bergulfsen,Home Depot,1,Home Depot,24-06-2020,Medium,June,6,62,Q2,2,28,07-98 9555,4110,S32_3207,2,Q2,Texas,Shipped,EMEA,100,2021,2021,28
US,IKEA,Medium,2019,Outdoor furniture,Outdoor furniture,10-12-2020,$0.00M,10326," 3,200 ",Berguvsv„gen  8,,Lule,Christina,Berglund,IKEA,1,IKEA,10-12-2020,Medium,December,12,100,Q4,6,32,0921-12 3555,S-958 22,S18_3259,4,Q4,Pennsylvania,Shipped,EMEA,100,2019,2019,32
US,Walmart,Medium,2020,Wardrobes,Wardrobes,07-11-2019,$0.00M,10325," 4,400 ",Erling Skakkes gate 78,,Stavern,Jonas,Bergulfsen,Walmart,1,Walmart,07-11-2019,Medium,November,11,58,Q4,7,44,07-98 9555,4110,S50_1514,4,Q4,California,Shipped,EMEA,100,2020,2020,44
US,Lowes,Medium,2021,Tables & desks,Tables & desks,10-04-2021,$0.00M,10359," 2,200 ",59 rue de l'Abbaye,,Reims,Paul,Henriot,Lowes,1,Lowes,10-04-2021,Medium,April,4,62,Q2,1,22,26.47.1555,51100,S32_3207,2,Q2,New Jersey,Shipped,EMEA,100,2021,2021,22
US,Walmart,Medium,2021,TV & media furniture,TV & media furniture,01-10-2019,$0.00M,10350," 3,815 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Walmart,1,Walmart,01-10-2019,Medium,October,10,100,Q4,2,41,(91) 555 94 44,28034,S18_3259,4,Q4,New York,Shipped,EMEA,93.04,2021,2021,41
US,Walmart,Medium,2020,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",10-03-2021,$0.00M,10350," 2,700 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Walmart,1,Walmart,10-03-2021,Medium,March,3,62,Q1,14,27,(91) 555 94 44,28034,S32_3207,1,Q1,Arizona,Shipped,EMEA,100,2020,2020,27
US,IKEA,Medium,2020,Bar furniture,Bar furniture,20-07-2021,$0.00M,10350," 4,400 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,IKEA,1,IKEA,20-07-2021,Medium,July,7,58,Q3,17,44,(91) 555 94 44,28034,S50_1514,3,Q3,Pennsylvania,Shipped,EMEA,100,2020,2020,44
US,Menards,Medium,2020,Wardrobes,Wardrobes,09-04-2021,$0.00M,10314," 2,800 ",Smagsloget 45,,Aaarhus,Palle,Ibsen,Menards,1,Menards,09-04-2021,Medium,April,4,115,Q2,12,28,86 21 3555,8200,S50_1392,2,Q2,Washington,Shipped,EMEA,100,2020,2020,28
US,Walmart,Medium,2019,Outdoor furniture,Outdoor furniture,06-02-2021,$0.00M,10323," 4,700 ",Lyonerstr. 34,,Frankfurt,Roland,Keitel,Walmart,1,Walmart,06-02-2021,Medium,February,2,121,Q1,1,47,+49 69 66 90 2555,60528,S18_4600,1,Q1,New Jersey,Shipped,EMEA,100,2019,2019,47
US,Home Depot,Medium,2021,Room dividers,Room dividers,28-09-2020,$0.00M,10348," 3,700 ","C/ Araquil, 67",,Madrid,Mart¡n,Sommer,Home Depot,1,Home Depot,28-09-2020,Medium,September,9,127,Q3,1,37,(91) 555 22 82,28023,S24_2300,3,Q3,Illinois,Shipped,EMEA,100,2021,2021,37
